movie_id,title,release_year,rating,popularity,genres,poster_url,genre_clean
9670,Air Bud: Golden Receiver,1998,5.068,3.3189,"['Comedy', 'Family']",https://image.tmdb.org/t/p/w500/y3ohh9NyWx2oj2op1dfrkwJMeFE.jpg,"['Comedy', 'Family']"
9671,He Got Game,1998,6.745,4.2199,['Drama'],https://image.tmdb.org/t/p/w500/kd8hRaysUQOz7AvSorZDJHuihcJ.jpg,['Drama']
9672,Buffalo '66,1998,7.1,3.9082,"['Drama', 'Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg,"['Drama', 'Romance', 'Comedy']"
9673,Les Misérables,1998,7.192,4.3558,"['Crime', 'Drama', 'History', 'Romance']",https://image.tmdb.org/t/p/w500/3TOgmlIY8X3WjIjvU7Z0jqeNkyU.jpg,"['Crime', 'Drama', 'History', 'Romance']"
9674,Jack Frost,1998,6.018,3.8734,"['Comedy', 'Family', 'Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/tdSyQJe7vEDcH9kEVqzVcr0O9lS.jpg,"['Comedy', 'Family', 'Drama', 'Fantasy']"
9675,The Big Hit,1998,5.964,4.4792,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/7b1JP2WE0UrVAy34U7X4UngWtBi.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
9676,Disturbing Behavior,1998,5.747,3.725,"['Mystery', 'Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/uAhvaueOUUQ6ORCRdsJr1WXz1w0.jpg,"['Mystery', 'Horror', 'Science Fiction']"
9677,Desperate Measures,1998,5.99,3.9123,"['Action', 'Drama', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/74ibzyjLp2dizmiua5nHn4llG0l.jpg,"['Action', 'Drama', 'Thriller', 'Crime']"
9678,Urban Legend,1998,5.711,4.128,"['Horror', 'Mystery']",https://image.tmdb.org/t/p/w500/dUvZDNU9G0njhM628NA5phASntq.jpg,"['Horror', 'Mystery']"
9679,Gundam Wing: The Endless Waltz,1998,7.266,3.8559,"['Drama', 'Animation', 'Science Fiction']",https://image.tmdb.org/t/p/w500/4a0DjSJtZNd3flmgktXmFiVsZfn.jpg,"['Drama', 'Animation', 'Science Fiction']"
9680,L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,6.151,4.2891,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/9z3hdYnDdfWGKD55kdDmshDojeP.jpg,"['Action', 'Thriller']"
9681,Spriggan,1998,6.1,3.5809,"['Action', 'Animation', 'Science Fiction']",https://image.tmdb.org/t/p/w500/nX2sgumjpBkEMzGFSMdBZMCiVgX.jpg,"['Action', 'Animation', 'Science Fiction']"
9682,How Stella Got Her Groove Back,1998,5.8,4.7777,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/ygmuaJDLYxWJo8eNhq0A63hagrQ.jpg,"['Comedy', 'Drama', 'Romance']"
9683,Rebecca's Secret,1998,2.833,2.2108,"['Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/mYqJDLAeOOZYzWRlwl9O7tp2BqK.jpg,"['Mystery', 'Thriller']"
9684,Vampires,1998,6.309,3.9015,"['Action', 'Fantasy', 'Horror']",https://image.tmdb.org/t/p/w500/4JhaFBPwyC5IM1rKaRR07Gzutse.jpg,"['Action', 'Fantasy', 'Horror']"
9685,The Odd Couple II,1998,6.3,3.4623,"['Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/aTajf9LOrL1pok7KnzoHKFJJyWD.jpg,"['Adventure', 'Comedy']"
9686,Apt Pupil,1998,6.536,3.9704,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/pU3fvfSvrs5pZFdODPCzoLk95Ws.jpg,"['Drama', 'Thriller']"
9687,The Horse Whisperer,1998,6.894,3.9932,"['Adventure', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/ptkDeHY2mRJVyNRyxb9TgyAjTYs.jpg,"['Adventure', 'Drama', 'Romance']"
9688,Great Expectations,1998,6.623,3.5986,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/djLsfl3lm7BZKWsKfVZ2wM1ZMrP.jpg,"['Comedy', 'Drama', 'Romance']"
9689,Pokémon: The First Movie,1998,6.9,4.1277,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Action']",https://image.tmdb.org/t/p/w500/xPW3AeK3iQi1Zd9dCbdNLijE48o.jpg,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Action']"
9690,U.S. Marshals,1998,6.522,3.832,"['Thriller', 'Crime', 'Action']",https://image.tmdb.org/t/p/w500/5ST0BydDSXtW5AtfDDhTVS13pTt.jpg,"['Thriller', 'Crime', 'Action']"
9691,The Idiots,1998,6.483,3.7814,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/rCzKe2A6GFIpyWnrdvDhUfCXp5H.jpg,"['Comedy', 'Drama']"
9692,The Substitute 2: School's Out,1998,5.977,3.196,"['Action', 'Mystery', 'Thriller', 'Crime', 'TV Movie']",https://image.tmdb.org/t/p/w500/vk95MEsk43QMUsyxC3yd6Bz2Ett.jpg,"['Action', 'Mystery', 'Thriller', 'Crime', 'TV Movie']"
9693,The Prophecy II,1998,6.0,3.2671,"['Horror', 'Fantasy', 'Thriller']",https://image.tmdb.org/t/p/w500/paHyRgF3uBMvK3i4YRjJ9wwFxbH.jpg,"['Horror', 'Fantasy', 'Thriller']"
9694,One Tough Cop,1998,3.6,2.2393,['Action'],https://image.tmdb.org/t/p/w500/h2qnLnrVD1cts0rCZcRjENVykNo.jpg,['Action']
9695,Gia,1998,7.099,3.8681,"['Romance', 'Drama']",https://image.tmdb.org/t/p/w500/8KxvKGl8lQembejIadDP03qjEYT.jpg,"['Romance', 'Drama']"
9696,Martian Successor Nadesico: The Motion Picture - Prince of Darkness,1998,7.3,3.0996,"['Animation', 'Science Fiction', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/bcLVfVAQthw78bGNIoZWATsPdbP.jpg,"['Animation', 'Science Fiction', 'Drama', 'Action']"
9697,The Object of My Affection,1998,5.8,3.2922,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/7LlWOHxcDu0Qsf70LnKwMYV63kb.jpg,"['Comedy', 'Drama', 'Romance']"
9698,In All Innocence,1998,5.9,3.3101,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/49OScb11qwGcmfvsAadB1mSTQfI.jpg,"['Drama', 'Romance']"
9699,Patch Adams,1998,7.313,4.2192,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg,"['Comedy', 'Drama']"
9700,Dangerous Beauty,1998,7.1,3.2864,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/7uHX8qIr8VYPwdpVv4TCjXcVxDo.jpg,"['Drama', 'Romance']"
9701,Revival of Evangelion,1998,7.7,3.4239,"['Action', 'Animation', 'Drama', 'Science Fiction']",https://image.tmdb.org/t/p/w500/gQx6E4roKZ7UAAKCYDMDNdYdMeo.jpg,"['Action', 'Animation', 'Drama', 'Science Fiction']"
9702,Almost Heroes,1998,5.415,3.4537,"['Adventure', 'Comedy', 'Western']",https://image.tmdb.org/t/p/w500/qO1cfr4UxcwQ858Nxp470QNS3v8.jpg,"['Adventure', 'Comedy', 'Western']"
9703,Fuga dall'Albania,1998,9.3,4.2985,[],https://image.tmdb.org/t/p/w500/8qBDxEjbvFulQZtu8v9c3fSiSjy.jpg,[]
9704,Beloved,1998,5.782,3.2531,"['Drama', 'Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/bLZo9tJijRBbxHAxMNXhs51pvC8.jpg,"['Drama', 'Thriller', 'Horror']"
9705,Krippendorf's Tribe,1998,4.6,2.8886,"['Comedy', 'Family']",https://image.tmdb.org/t/p/w500/5mmGI4O1gWYrwpPQ22hgHu9PkIv.jpg,"['Comedy', 'Family']"
9706,Belle's Magical World,1998,6.2,3.2241,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/lq5LnHRxjGw0HlQ6inMdmDdzEE.jpg,"['Animation', 'Family']"
9707,Belly,1998,6.06,3.2031,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/3h84eKRRK0SCW6LVRJ4cnQx4xD.jpg,"['Crime', 'Drama']"
9708,Side Streets,1998,7.0,2.2611,['Comedy'],https://image.tmdb.org/t/p/w500/bY0cfN3aB49JlSSGgkg1le750bZ.jpg,['Comedy']
9709,Casper Meets Wendy,1998,6.0,3.0954,"['Family', 'Fantasy', 'Comedy', 'TV Movie']",https://image.tmdb.org/t/p/w500/zYJWQvee9CN6nc9En2KUWewHGHr.jpg,"['Family', 'Fantasy', 'Comedy', 'TV Movie']"
9710,Legionnaire,1998,5.76,3.1461,"['Action', 'War', 'Adventure', 'History']",https://image.tmdb.org/t/p/w500/vHezb1DIEB3DyBx9gp914y03yAG.jpg,"['Action', 'War', 'Adventure', 'History']"
9711,The Jungle Book: Mowgli's Story,1998,5.8,3.1551,"['Family', 'Adventure']",https://image.tmdb.org/t/p/w500/sMrajoXGWTbT3JcutFB1dsYGphu.jpg,"['Family', 'Adventure']"
9712,What Dreams May Come,1998,7.197,3.9592,"['Drama', 'Fantasy', 'Romance']",https://image.tmdb.org/t/p/w500/2gUfJKfJ6LwdqQebiAWuNzIWyp9.jpg,"['Drama', 'Fantasy', 'Romance']"
9713,FernGully 2: The Magical Rescue,1998,5.7,2.2738,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/9kOGXTvR5BFcyWD35MDXFisVhqD.jpg,"['Animation', 'Family']"
9714,Richie Rich's Christmas Wish,1998,4.713,2.8745,"['Family', 'Comedy', 'Fantasy']",https://image.tmdb.org/t/p/w500/dELsdRZDsIvMwVkayiYZszk6V3P.jpg,"['Family', 'Comedy', 'Fantasy']"
9715,Major League: Back to the Minors,1998,5.0,2.8787,['Comedy'],https://image.tmdb.org/t/p/w500/bV0Dpx5zAy2TbOzOFSCEBSGcakJ.jpg,['Comedy']
9716,The Opposite of Sex,1998,6.1,3.2978,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/xpILzxKHywYngftBC8AmvsqUfBj.jpg,"['Comedy', 'Drama']"
9717,Playing by Heart,1998,6.569,3.0714,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/v4hPpijZXdaNRn0WVtckFEs4wHm.jpg,"['Comedy', 'Drama', 'Romance']"
9718,Small Soldiers,1998,6.541,4.2852,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']",https://image.tmdb.org/t/p/w500/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']"
9719,Crayon Shin-chan: Dengeki! Buta no Hizume Daisakusen,1998,6.2,2.6,"['Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/8Wd9O0IjvUPMITU9HNA7elUCYkH.jpg,"['Animation', 'Comedy']"
9720,Jackie Chan: My Story,1998,6.2,3.0457,['Documentary'],https://image.tmdb.org/t/p/w500/kJnVff7qqEWeRZbILeZLW6fsn62.jpg,['Documentary']
9721,Gods and Monsters,1998,7.0,3.146,['Drama'],https://image.tmdb.org/t/p/w500/xhaZ2nKL9VtqfYQ9Ss4Azxc2E3F.jpg,['Drama']
9722,The Players Club,1998,6.321,2.9281,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/zq6D4HBRK6GMaJj4w5n5QsKXkLF.jpg,"['Comedy', 'Drama']"
9723,A Perfect Murder,1998,6.545,3.796,"['Crime', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/wC0ax12N9GQ8vMXPEs4nES5AAiB.jpg,"['Crime', 'Thriller', 'Drama']"
9724,Phantoms,1998,5.375,2.8743,"['Horror', 'Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/aWkmnhNBlQNIPNNz4r0PGksXgT1.jpg,"['Horror', 'Science Fiction', 'Thriller']"
9725,Glam,1998,3.5,2.0248,['Drama'],https://image.tmdb.org/t/p/w500/A2xSOiUqQ79lD3M40KBumMGtrYe.jpg,['Drama']
9726,Species II,1998,5.165,3.4063,"['Science Fiction', 'Action', 'Horror']",https://image.tmdb.org/t/p/w500/fGBdqdQ7nUfEiPXJKTvZXYIbon.jpg,"['Science Fiction', 'Action', 'Horror']"
9727,Halloweentown,1998,6.814,2.909,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'TV Movie']",https://image.tmdb.org/t/p/w500/y9RJCxJMbWqhXjkBgC0VXETmHj6.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'TV Movie']"
9728,Kuch Kuch Hota Hai,1998,7.5,3.3865,"['Romance', 'Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/5FmtHHDGPofW5Zjns1EM1D8503c.jpg,"['Romance', 'Drama', 'Comedy']"
9729,Barbara,1998,5.143,4.0958,['Comedy'],https://image.tmdb.org/t/p/w500/awjtoaM77ivTdumHy8zPM2uNXt5.jpg,['Comedy']
9730,Jane Austen's Mafia!,1998,5.446,2.693,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/gGgirOcInrfjWgemKMjvZc3fGtU.jpg,"['Comedy', 'Crime']"
9731,Sour Grapes,1998,5.567,2.6709,['Comedy'],https://image.tmdb.org/t/p/w500/bOCnOBQ1TpB4F4aFfdGFUvFm3F2.jpg,['Comedy']
9732,Music from Another Room,1998,5.7,2.6619,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/zamhRB4bKVeRUW568lVSFeEbqVg.jpg,"['Comedy', 'Drama', 'Romance']"
9733,Who Am I?,1998,7.105,3.4863,"['Adventure', 'Action', 'Comedy', 'Thriller']",https://image.tmdb.org/t/p/w500/9YDKLbBmWGpxG5bO3TBawtNNOAr.jpg,"['Adventure', 'Action', 'Comedy', 'Thriller']"
9734,Holy Man,1998,5.269,2.9627,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/sfJBsOdSbgLLarO6GIS0dWzFcCv.jpg,"['Drama', 'Comedy']"
9735,Storm Chasers: Revenge of the Twister,1998,5.6,3.7168,['Action'],https://image.tmdb.org/t/p/w500/dgFNzKouGjxwPjbLiPE7UONYnOy.jpg,['Action']
9736,The Celebration,1998,7.7,2.7276,['Drama'],https://image.tmdb.org/t/p/w500/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg,['Drama']
9737,SLC Punk,1998,7.1,2.9907,"['Comedy', 'Drama', 'Crime', 'Music']",https://image.tmdb.org/t/p/w500/7u3IZPuIOPjICi55K7cJgzV3e3B.jpg,"['Comedy', 'Drama', 'Crime', 'Music']"
9738,The Waterboy,1998,6.046,3.3819,['Comedy'],https://image.tmdb.org/t/p/w500/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,['Comedy']
9739,Central Station,1998,8.134,2.904,['Drama'],https://image.tmdb.org/t/p/w500/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg,['Drama']
9740,Out of Sight,1998,6.67,3.702,"['Romance', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/v49q7AMR3pB4M762woWB1NYMCLF.jpg,"['Romance', 'Comedy', 'Crime']"
9741,Mobile Suit Gundam: The 08th MS Team - Miller's Report,1998,7.2,2.799,"['Animation', 'Action', 'Science Fiction', 'War']",https://image.tmdb.org/t/p/w500/fdFxuckun446PsbjhfeunhgKeLF.jpg,"['Animation', 'Action', 'Science Fiction', 'War']"
9742,Sweet Deception,1998,6.0,1.8881,"['TV Movie', 'Thriller']",https://image.tmdb.org/t/p/w500/aunTDZtwwwbuZWlvia18hGtfFOA.jpg,"['TV Movie', 'Thriller']"
9743,Slums of Beverly Hills,1998,6.3,2.6132,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/bTY6I0Mju4vTRHGoTZrNtxtAlAO.jpg,"['Comedy', 'Drama']"
9744,High Art,1998,6.3,2.6581,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/qTg05RNJIvb9w4Z7XIcAZxuZmTn.jpg,"['Drama', 'Romance']"
9745,An American Tail: The Treasure of Manhattan Island,1998,6.283,3.1029,"['Family', 'Animation', 'Adventure']",https://image.tmdb.org/t/p/w500/3tHRV61S9NWgme1pOHeXeDRBYvh.jpg,"['Family', 'Animation', 'Adventure']"
9746,Get Real,1998,7.0,3.203,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/k7KCBnt1VXFhPjoTSt4MePr1MpI.jpg,"['Drama', 'Romance']"
9747,The Real Blonde,1998,5.661,2.5166,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/kJucBNGwwTT4n4pSHU1b44nyju4.jpg,"['Comedy', 'Drama', 'Romance']"
9748,The Marriage Fool,1998,7.2,2.4386,"['Comedy', 'Drama', 'Romance', 'TV Movie']",https://image.tmdb.org/t/p/w500/8L3Fv1rRMCdJuZXwttlDL3wqac3.jpg,"['Comedy', 'Drama', 'Romance', 'TV Movie']"
9749,Target Earth,1998,4.5,1.9415,"['Science Fiction', 'Horror', 'TV Movie']",https://image.tmdb.org/t/p/w500/ijbNQTdwG469cV6FRV9CaOSFjDv.jpg,"['Science Fiction', 'Horror', 'TV Movie']"
9750,"An Alan Smithee Film: Burn, Hollywood, Burn",1998,3.97,2.5586,['Comedy'],https://image.tmdb.org/t/p/w500/KSGv5uV6SJS7mUMlttvLfWA6Lv.jpg,['Comedy']
9751,Ride,1998,5.9,2.3256,['Comedy'],https://image.tmdb.org/t/p/w500/e4G3p4ehqdbTv4HuqDZax9P77QK.jpg,['Comedy']
9752,Chinese Erotic Ghost Story,1998,6.2,3.6686,['Fantasy'],https://image.tmdb.org/t/p/w500/m6y5exiIeJz5L8G5nWdaimdBn3d.jpg,['Fantasy']
9753,Permanent Midnight,1998,5.987,2.6088,['Drama'],https://image.tmdb.org/t/p/w500/wkoy7DQ1viN0EOtzw6v8W9y6UAr.jpg,['Drama']
9754,Legend of the Mummy,1998,4.2,1.8424,['Horror'],https://image.tmdb.org/t/p/w500/udUGaJ9gI7YVJNOlRctxEmAIeFe.jpg,['Horror']
9755,Dennis the Menace Strikes Again!,1998,5.4,2.7399,"['Family', 'Comedy']",https://image.tmdb.org/t/p/w500/c6fxRpHNdSA3yv8prMo1sNzOcgF.jpg,"['Family', 'Comedy']"
9756,Shakespeare in Love,1998,6.9,2.9374,"['Romance', 'History', 'Comedy']",https://image.tmdb.org/t/p/w500/zdW7jdzPi4J9KZR3TyY2jn3Xh5e.jpg,"['Romance', 'History', 'Comedy']"
9757,Letters from a Killer,1998,5.3,2.826,"['Drama', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/r5kYmTbOCk60s6XhS74FNHTrXiH.jpg,"['Drama', 'Mystery', 'Thriller']"
9758,Galaxy Express 999: Eternal Fantasy,1998,6.4,2.4536,"['Animation', 'Science Fiction']",https://image.tmdb.org/t/p/w500/pEec5wA9YlmdwMeH5BvOt7aHaSE.jpg,"['Animation', 'Science Fiction']"
9759,Catch Me If You Can,1998,6.5,1.7017,"['Thriller', 'Crime', 'Family', 'TV Movie']",https://image.tmdb.org/t/p/w500/olFOmvAqEp6Y3qYBjHFvRvQTWig.jpg,"['Thriller', 'Crime', 'Family', 'TV Movie']"
9760,Dead Man on Campus,1998,5.4,2.487,['Comedy'],https://image.tmdb.org/t/p/w500/mTr7ARy7lj8ggvg6snLWDo3CnEu.jpg,['Comedy']
9761,The Mighty,1998,7.2,2.7296,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/m8wJa7LVixCtgcmCJX3eg7dxgJ7.jpg,"['Drama', 'Comedy']"
9762,Last Night,1998,6.6,2.5395,"['Comedy', 'Romance', 'Drama']",https://image.tmdb.org/t/p/w500/hlPBctls7n03GOj3qDjFWWzCiFt.jpg,"['Comedy', 'Romance', 'Drama']"
9763,Chairman of the Board,1998,3.638,2.3962,['Comedy'],https://image.tmdb.org/t/p/w500/1eGB1EjaUjGbiuPBAqndlO3khyn.jpg,['Comedy']
9764,Slayers Gorgeous,1998,6.6,2.4579,"['Animation', 'Adventure', 'Comedy', 'Fantasy']",https://image.tmdb.org/t/p/w500/tJWFXtqQl0DU0r5cAqM2DCNFtOF.jpg,"['Animation', 'Adventure', 'Comedy', 'Fantasy']"
9765,Judas Kiss,1998,5.681,2.328,"['Thriller', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/aBwSiD2kjlarWe7zXYFvfGdlUon.jpg,"['Thriller', 'Crime', 'Drama']"
9766,Cats,1998,7.3,2.3312,['Music'],https://image.tmdb.org/t/p/w500/lT8V3oJS50LAtsz3Mb1oJB6ofTC.jpg,['Music']
9767,The Untold Story 2,1998,5.5,2.9292,"['Crime', 'Horror']",https://image.tmdb.org/t/p/w500/nLGPHeC3T1HdUio3FU6M9ScvatQ.jpg,"['Crime', 'Horror']"
9768,3 Ninjas: High Noon at Mega Mountain,1998,4.868,2.4075,"['Family', 'Action', 'Comedy']",https://image.tmdb.org/t/p/w500/hro6QSAQ9s8slnDtB7SzhjcmTet.jpg,"['Family', 'Action', 'Comedy']"
9769,The Secret of NIMH 2: Timmy to the Rescue,1998,4.7,2.6687,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/m8CLj0g6hB2849rCLoWrkUkJpvK.jpg,"['Animation', 'Family']"
9770,Ring,1998,7.062,3.3783,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/1YINof6kN5yRdePEbcU5360ejoq.jpg,"['Horror', 'Thriller']"
9771,Barney's Great Adventure,1998,4.267,2.5873,"['Family', 'Fantasy', 'Adventure']",https://image.tmdb.org/t/p/w500/tSadXiI88soRyS4mcSr7PsKWaqN.jpg,"['Family', 'Fantasy', 'Adventure']"
9772,Thursday,1998,6.918,2.5473,"['Thriller', 'Action', 'Comedy', 'Crime', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/pbfBCMSzmKlAHZUDwsrtmG7GZP3.jpg,"['Thriller', 'Action', 'Comedy', 'Crime', 'Drama', 'Mystery']"
9773,Star Trek: Insurrection,1998,6.435,3.3047,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",https://image.tmdb.org/t/p/w500/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
9774,The Rat Pack,1998,5.9,2.3817,"['Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/q720CdZKDSvYy4dux6lbfMOX1MA.jpg,"['Drama', 'TV Movie']"
9775,Rounders,1998,7.0,2.7517,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/oT6BtjgZj51kLH4z2MpgRtuZJJd.jpg,"['Drama', 'Crime']"
9776,Rear Window,1998,5.5,2.1856,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/zmbPjkZhlnt0JEOU9xMYtbjNXuL.jpg,"['Drama', 'Thriller']"
9777,Firestorm,1998,5.2,2.1198,"['Action', 'Adventure', 'Thriller']",https://image.tmdb.org/t/p/w500/joAzHTg4xoz56zQ7AntfTYENuAD.jpg,"['Action', 'Adventure', 'Thriller']"
9778,One True Thing,1998,6.55,2.5272,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/qu0vo8RIi4SoHXDWAYiunctiXPX.jpg,"['Drama', 'Romance']"
9779,The Impostors,1998,5.815,2.4741,['Comedy'],https://image.tmdb.org/t/p/w500/p5eEqZxIcQsxIN4eKLqutyd5CKF.jpg,['Comedy']
9780,Brink!,1998,6.3,2.3958,"['Drama', 'TV Movie', 'Family']",https://image.tmdb.org/t/p/w500/hul7jmZJsBOjqKNZIEzxJPyemca.jpg,"['Drama', 'TV Movie', 'Family']"
9781,Palmetto,1998,5.9,2.446,"['Crime', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/3R8At5ll1ZyCJT7FWbLmCjVqFlp.jpg,"['Crime', 'Mystery', 'Thriller']"
9782,My Giant,1998,5.23,2.2407,"['Comedy', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/49ylsG7JJFjNRlKTOdMQTgcI7om.jpg,"['Comedy', 'Drama', 'Family']"
9783,Nick Fury: Agent of S.H.I.E.L.D.,1998,4.516,2.4442,"['Science Fiction', 'Action', 'TV Movie']",https://image.tmdb.org/t/p/w500/4T0YjvnBaMASZkkRKxMIe6IoWO0.jpg,"['Science Fiction', 'Action', 'TV Movie']"
9784,The Brave Little Toaster Goes to Mars,1998,5.6,2.2884,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/zO6SF0qLZfgSVRIfk8Y8l4hmN5e.jpg,"['Animation', 'Family']"
9785,Madeline,1998,6.2,2.1113,"['Family', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,"['Family', 'Comedy', 'Drama']"
9786,Phoenix,1998,5.4,2.2124,"['Drama', 'Thriller', 'Crime', 'Romance']",https://image.tmdb.org/t/p/w500/tkppRmx4iBvAeKlopfNTO8hnKxK.jpg,"['Drama', 'Thriller', 'Crime', 'Romance']"
9787,Pikachu's Vacation,1998,6.4,2.4261,"['Animation', 'Family', 'Comedy']",https://image.tmdb.org/t/p/w500/qOypJgyH77vHWbFLWcrFg2cc6YI.jpg,"['Animation', 'Family', 'Comedy']"
9788,The Dinner Game,1998,7.776,2.5002,['Comedy'],https://image.tmdb.org/t/p/w500/jCOCdWIim6upzteYswh8BpcsKWg.jpg,['Comedy']
9789,The Legend of 1900,1998,8.255,2.8988,"['Drama', 'Music']",https://image.tmdb.org/t/p/w500/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,"['Drama', 'Music']"
9790,Zack and Reba,1998,5.286,1.4876,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/cHwhT3XpPn7HHRDANVhKlKdjGLo.jpg,"['Comedy', 'Romance']"
9791,"Lock, Stock and Two Smoking Barrels",1998,8.115,2.7815,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,"['Comedy', 'Crime']"
9792,Run Lola Run,1998,7.3,2.795,"['Action', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/u34YzbFvX067IvJX1ocI4JBvYPa.jpg,"['Action', 'Drama', 'Thriller']"
9793,Hilary and Jackie,1998,6.7,2.3221,"['Drama', 'Music']",https://image.tmdb.org/t/p/w500/aE2NJH2sllQTmbpN6laKuM7NXYy.jpg,"['Drama', 'Music']"
9794,Modern Vampires,1998,4.9,2.4746,"['Action', 'Horror', 'Comedy', 'Romance', 'Thriller', 'TV Movie']",https://image.tmdb.org/t/p/w500/7PPZ33nYpZgUbPLZFHtmLvA0Cvh.jpg,"['Action', 'Horror', 'Comedy', 'Romance', 'Thriller', 'TV Movie']"
9795,Hunter × Hunter Pilot,1998,8.794,2.3343,"['Animation', 'Action', 'Adventure', 'Fantasy']",https://image.tmdb.org/t/p/w500/Aw4XNtFlLS3DbirjjG7gycBUQLv.jpg,"['Animation', 'Action', 'Adventure', 'Fantasy']"
9796,Money Kings,1998,6.1,1.9597,['Drama'],https://image.tmdb.org/t/p/w500/VRgp7JDLoj4OHaYl3azSL4Q9jk.jpg,['Drama']
9797,The Thin Pink Line,1998,5.7,2.1542,['Comedy'],https://image.tmdb.org/t/p/w500/iVXrgK4Y5AzOORnaEXRs4QjYFli.jpg,['Comedy']
9798,Claire Dolan,1998,5.588,2.2182,['Drama'],https://image.tmdb.org/t/p/w500/3tTruxVJkXSgm0SdZhu7fTJZFZo.jpg,['Drama']
