title,release_year,rating,popularity,genres,poster_url
Dune Warriors,1991,4.0,1.9976,"['Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/gIdY8sYd3joPeHqnK5qUxABNieD.jpg
Switched at Birth,1991,6.0,1.9926,"['Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/p9Tq7DvcWuEje4ECkd7E23UivQr.jpg
Queens Logic,1991,5.957,1.9397,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/3hFeEhS6xr7f0JUNu5m0okitJai.jpg
The Object of Beauty,1991,5.3,2.2508,"['Drama', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/vtxTzSrjCDH7Ray4RK8FPUrrlSy.jpg
The Dark Backward,1991,5.6,1.9479,['Comedy'],https://image.tmdb.org/t/p/w500/zF5tYnF62hfsZiKXHuACrAHfQE7.jpg
Kafka,1991,6.418,2.2929,"['Drama', 'Mystery', 'Science Fiction']",https://image.tmdb.org/t/p/w500/eQh6IlLbQzqqgedwGcj3l9Ex3xJ.jpg
Kickboxer 2: The Road Back,1991,5.4,1.9552,"['Action', 'Adventure']",https://image.tmdb.org/t/p/w500/pNvuLT77H9eSStoqmB7EMLdlffv.jpg
The Pope Must Die,1991,4.9,1.956,['Comedy'],https://image.tmdb.org/t/p/w500/8oIN7fEJsCs9fAXXM3dszcv53TQ.jpg
Married to It,1991,5.9,1.8972,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/2FCK3RA8G1m8uHs0EqWA6mxOvDk.jpg
Inner Sanctum,1991,4.0,2.12,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/m9cX5rlLSjvzkjEc4FDkheD7t75.jpg
The Taking of Beverly Hills,1991,5.2,1.882,['Action'],https://image.tmdb.org/t/p/w500/6odj5NeJmxn8n56ZCyMMrODVwtM.jpg
Star Trek: 25th Anniversary Special,1991,5.7,1.7144,"['TV Movie', 'Documentary']",https://image.tmdb.org/t/p/w500/2es6LlHPdemMj8D71ZxWMX8luHI.jpg
Driving Me Crazy,1991,3.7,1.8115,['Comedy'],https://image.tmdb.org/t/p/w500/wmPgjdGVAO8mrE7AEbAxx9PxfsU.jpg
Big Breasts Sucking,1991,3.0,2.2755,[],https://image.tmdb.org/t/p/w500/nNbpxVgwyJOrB91kjstQwWlCL15.jpg
Scenes from a Mall,1991,5.2,1.7565,['Comedy'],https://image.tmdb.org/t/p/w500/roF5MQlNBFSV0K3s9ThBPIBglO5.jpg
Across the Tracks,1991,5.6,1.8209,['Drama'],https://image.tmdb.org/t/p/w500/dcGWT1iXb7Nw34GirOlxrBtFw0p.jpg
Ted & Venus,1991,4.714,1.8388,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/1SUYd9cVYm6w51E3ZZRSxAiPOe1.jpg
Servants of Twilight,1991,5.1,1.8146,"['Horror', 'Thriller', 'TV Movie']",https://image.tmdb.org/t/p/w500/nd0UMyLza7VnJh2HIvfRLjCZFDM.jpg
Nadia: The Secret of Blue Water - The Motion Picture,1991,4.7,1.9751,"['Animation', 'Adventure', 'Fantasy']",https://image.tmdb.org/t/p/w500/cnih9Ql8vp8YH1TMN2QSmJdLBhD.jpg
Perry Mason: The Case of the Ruthless Reporter,1991,7.4,1.7565,"['Drama', 'TV Movie', 'Mystery', 'Crime']",https://image.tmdb.org/t/p/w500/kekTmiu5sgEdSxwMIv2i4HdYjsc.jpg
Once Upon a Time in China,1991,7.153,2.3654,"['Action', 'Drama']",https://image.tmdb.org/t/p/w500/dkBQC0jmkmTOJJMgwsBdgkzZ6Ry.jpg
The Rocketeer,1991,6.5,2.2307,"['Action', 'Adventure', 'Science Fiction', 'Family']",https://image.tmdb.org/t/p/w500/2tDFRESFwKww1LHRE8W1Exj9edH.jpg
Star Trek VI: The Undiscovered Country,1991,7.021,2.2573,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",https://image.tmdb.org/t/p/w500/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg
Raise the Red Lantern,1991,7.938,2.0214,['Drama'],https://image.tmdb.org/t/p/w500/j6MGZpg55cTqlHHwahBtzI2qQg1.jpg
Showdown in Little Tokyo,1991,6.4,2.3816,"['Action', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/phwuQrs557cJkRhoS1TVWsslnJK.jpg
A Rage in Harlem,1991,5.5,2.1101,"['Crime', 'Comedy']",https://image.tmdb.org/t/p/w500/nPzZ0DVolHLUMcu8dhQ6EKdNNrW.jpg
Edward II,1991,6.4,2.0452,"['History', 'Romance', 'Drama']",https://image.tmdb.org/t/p/w500/sB3ktIeyCoudoRMJgzo9goA9k1v.jpg
Pushing Hands,1991,7.263,1.9137,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/46WdJMUhZpIsG5D7bb0lYjoE1Uu.jpg
All-American Murder,1991,4.3,1.7328,"['Horror', 'Mystery', 'Romance', 'Thriller']",https://image.tmdb.org/t/p/w500/oLGuw5ZDjxqILEa4vC27kKV4VSo.jpg
Nadia: The Secret of Blue Water - Nautilus Story III,1991,0.0,1.6437,"['Animation', 'Action', 'Adventure']",https://image.tmdb.org/t/p/w500/x6pcpT5jZCAwS0ulgPTzogHmIhU.jpg
The Indian Runner,1991,6.5,2.2174,['Drama'],https://image.tmdb.org/t/p/w500/1NmjsvXcqe4yyGKfOwLDcxl4HLY.jpg
Sins of the Mother,1991,6.4,1.6438,"['Drama', 'TV Movie', 'Comedy']",https://image.tmdb.org/t/p/w500/o8pWr7v5RiN8sMW6Pjgjy65ZDlN.jpg
Xing Lin Chun Nuan,1992,5.333,36.1043,['Drama'],https://image.tmdb.org/t/p/w500/jsg1BlrICE1IV5o7vYfAVuGDX5Q.jpg
Delinquent in Drag,1992,5.179,17.1047,"['Animation', 'Comedy', 'Action']",https://image.tmdb.org/t/p/w500/rWEykM1thLhYee6mK25fGLXyO14.jpg
Aladdin,1992,7.7,15.4071,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",https://image.tmdb.org/t/p/w500/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg
Reservoir Dogs,1992,8.121,13.381,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg
Home Alone 2: Lost in New York,1992,6.8,13.3181,"['Comedy', 'Family', 'Adventure']",https://image.tmdb.org/t/p/w500/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg
Scent of a Woman,1992,7.791,10.0466,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/4adI7IaveWb7EidYXfLb3MK3CgO.jpg
Basic Instinct,1992,6.9,12.3135,"['Thriller', 'Mystery']",https://image.tmdb.org/t/p/w500/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg
Radio Flyer,1992,6.995,11.4678,['Drama'],https://image.tmdb.org/t/p/w500/nQjCKrwWYH6ES0HrnkLkPXnOEp0.jpg
Comfort Women,1992,2.2,11.2786,"['Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/qXOGvCYoCPzyNFP5j4vEQFCfWLG.jpg
Death Becomes Her,1992,6.765,9.8365,"['Comedy', 'Fantasy', 'Horror']",https://image.tmdb.org/t/p/w500/kkWxyyyWFK5KNk9WVwQuGEC9H9H.jpg
A Few Good Men,1992,7.545,9.5623,['Drama'],https://image.tmdb.org/t/p/w500/rLOk4z9zL1tTukIYV56P94aZXKk.jpg
Female Ninjas Magic Chronicles 2: Secret of the Christian Bells,1992,7.0,10.4759,['Action'],https://image.tmdb.org/t/p/w500/fLXSe7VuB630VoJ39lTPCiwFoXq.jpg
Sneakers,1992,6.9,10.0391,"['Comedy', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg
Bram Stoker's Dracula,1992,7.447,9.4496,"['Romance', 'Horror']",https://image.tmdb.org/t/p/w500/scFDS0U5uYAjcVTyjNc7GmcZw1q.jpg
The Last of the Mohicans,1992,7.384,8.4396,"['Action', 'History', 'Romance', 'War']",https://image.tmdb.org/t/p/w500/qzJMPWRtZveBkxXOv3ucWhoJuyj.jpg
The Bodyguard,1992,6.698,8.3827,"['Action', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/ihWF0uY1xnKqw9YK7ZHNLUZOhcO.jpg
Alien³,1992,6.371,9.0049,"['Science Fiction', 'Action', 'Horror']",https://image.tmdb.org/t/p/w500/xh5wI0UoW7DfS1IyLy3d2CgrCEP.jpg
Lethal Weapon 3,1992,6.701,7.7271,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/smzJxEnusgqv3bvHIWwf4cuwPcr.jpg
Batman Returns,1992,6.935,8.3391,"['Action', 'Fantasy']",https://image.tmdb.org/t/p/w500/uEIvgvxzK08922iU61OvO3ORs0s.jpg
Wayne's World,1992,6.7,6.4077,"['Comedy', 'Music']",https://image.tmdb.org/t/p/w500/j2PXBHjYxg1PLBl0YQ8Tiblnqdn.jpg
Patriot Games,1992,6.682,6.2992,"['Drama', 'Action', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/yToAJg67r3hk3Ux3sfXOdpiqxU.jpg
Erotic Ghost Story III,1992,5.5,6.1617,"['Horror', 'Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/2b1Y6NbZenY45DgC5CwncoLkpo.jpg
All Ladies Do It,1992,4.991,6.4197,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/fVLwjwThhwvxSNGYu2rFO47yaQ9.jpg
Army of Darkness,1992,7.252,6.2022,"['Fantasy', 'Horror', 'Comedy']",https://image.tmdb.org/t/p/w500/9CLjbmB4X7e97CLqZxRhZhPkjqw.jpg
Universal Soldier,1992,6.334,6.6705,"['Thriller', 'Action', 'Science Fiction', 'Crime']",https://image.tmdb.org/t/p/w500/fp0mWrHl1SW9PhP8QcsgYPoVYFc.jpg
Glengarry Glen Ross,1992,7.344,5.6238,"['Crime', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg
Sister Act,1992,6.825,6.3808,"['Music', 'Comedy']",https://image.tmdb.org/t/p/w500/xZvVSZ0RTxIjblLV87vs7ADM12m.jpg
Unforgiven,1992,7.91,6.2668,['Western'],https://image.tmdb.org/t/p/w500/54roTwbX9fltg85zjsmrooXAs12.jpg
Under Siege,1992,6.3,5.2322,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/myHxm9p8fhEsXyaLO6DawYJKolg.jpg
The Hand That Rocks the Cradle,1992,6.866,6.0224,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/1fBnyO3SbNBplck45js6O4pQaLw.jpg
Dr. Lamb,1992,5.323,5.2491,"['Crime', 'Horror']",https://image.tmdb.org/t/p/w500/qs9pkz5dz7SRXKTBPPTI7DwAYnf.jpg
Candyman,1992,6.6,5.0813,"['Drama', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/n38YbNqUf5KWpMJFc4X3t0rlhg5.jpg
Dragon Ball Z: The Return of Cooler,1992,6.441,4.9843,"['Action', 'Animation', 'Science Fiction']",https://image.tmdb.org/t/p/w500/k23L4i0JjwU8D5flnR5damgXFcS.jpg
The Lover,1992,7.02,6.4368,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/lgBGy8QaIFD9jQJWgi837czobEp.jpg
China Dolls,1992,5.1,4.8405,"['Comedy', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/v76QuA33D0U11k35r2XAArBLD42.jpg
Dragon Ball Z: Super Android 13!,1992,6.9,4.8188,"['Action', 'Animation', 'Science Fiction']",https://image.tmdb.org/t/p/w500/pIwjWaEuCcT3QVBd9Ng9wG3kbpU.jpg
Twin Peaks: Fire Walk with Me,1992,7.372,5.0167,"['Drama', 'Mystery', 'Horror']",https://image.tmdb.org/t/p/w500/rol5H6loAojd6tH2VXQYEXzGQk1.jpg
The Smile of the Fox,1992,5.5,5.0894,['Thriller'],https://image.tmdb.org/t/p/w500/5nXdKIlB0G2Nv19Tx5ZUZU2fixI.jpg
Malcolm X,1992,7.534,4.7247,"['Drama', 'History']",https://image.tmdb.org/t/p/w500/o2s9ow0uRRm1BcF3teznk5twd90.jpg
Porco Rosso,1992,7.798,5.2835,"['Family', 'Comedy', 'Animation', 'Adventure']",https://image.tmdb.org/t/p/w500/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg
Final Analysis,1992,5.7,4.6482,"['Drama', 'Thriller', 'Romance']",https://image.tmdb.org/t/p/w500/6E5Qw5gdHPftbL5e1oYbk3e9jv1.jpg
Deep Cover,1992,6.765,4.0029,"['Action', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/vVLNUxxT2BHeBsNKET0tfnUUmwZ.jpg
The Cutting Edge,1992,7.201,4.4372,"['Romance', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/sx4qf2XoW0xaLITQLpajsYc4mcj.jpg
Boomerang,1992,5.658,3.9041,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg
Of Mice and Men,1992,7.234,4.1323,['Drama'],https://image.tmdb.org/t/p/w500/qAHLUMZyoW3iwj2b01B2nKcePTA.jpg
Single White Female,1992,6.309,4.2139,"['Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/2B6spN9XvzbK9hKDQtvTa4wVoys.jpg
Naked Killer,1992,6.0,4.3083,"['Action', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/d9V3lIqF0fyQfMe4CUl86N0nQfJ.jpg
Poison Ivy,1992,5.4,3.8049,"['Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/igwGf0qNka1qH1HPijgbABfUfB4.jpg
Lorenzo's Oil,1992,7.093,3.6291,['Drama'],https://image.tmdb.org/t/p/w500/suRf59zRu1h8Zq4Gxekn6UiLGaM.jpg
Damage,1992,6.6,4.2333,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/alf3JOPP7EYP0iO24gwe5YfRnqo.jpg
Dragon Ball Z: Gather Together! Goku's World,1992,7.0,3.9449,"['Action', 'Animation', 'Adventure']",https://image.tmdb.org/t/p/w500/aKr5GFLLAGy4ndo1NKkIngx1teJ.jpg
Lucia Bud,1992,0.0,4.8881,[],https://image.tmdb.org/t/p/w500/daapvpRdrw9Jl8oY6eepqlHpOPL.jpg
Trespass,1992,6.323,3.5286,"['Action', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/GSeicpK571uoM2ZCRb1YyW2YMG.jpg
Beethoven,1992,5.815,3.7449,"['Family', 'Comedy']",https://image.tmdb.org/t/p/w500/aSZYXOmQ9SW27gLdHU02PJQGBMH.jpg
Howards End,1992,7.024,3.6298,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/1009nhfj28VhhQnVadtjkOacduX.jpg
FernGully: The Last Rainforest,1992,6.371,4.2261,"['Family', 'Fantasy', 'Animation', 'Adventure']",https://image.tmdb.org/t/p/w500/jAD6Ofuz4PiYFV3fd3oBP6aOTyM.jpg
Braindead,1992,7.4,3.4673,"['Horror', 'Comedy']",https://image.tmdb.org/t/p/w500/pa39D8TQs6aNw3hiUs4jLjHVUB0.jpg
Jamon Jamon,1992,6.199,3.2933,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/bxYSRl1vXGwaAD98aXSwZQ5hmAe.jpg
Memoirs of an Invisible Man,1992,5.899,3.0907,"['Science Fiction', 'Comedy', 'Romance', 'Thriller']",https://image.tmdb.org/t/p/w500/zbplzn4WrBkKDmmWlQkWdsacmNa.jpg
Stop! Or My Mom Will Shoot,1992,5.286,3.1826,"['Action', 'Comedy']",https://image.tmdb.org/t/p/w500/yCw4U5FK7C9hVWF2qcLO4EVvkCc.jpg
Where the Day Takes You,1992,6.2,3.2205,"['Drama', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/6W7pwB1o601kN8zySjHNz5X3QDK.jpg
Shining Through,1992,6.49,3.116,"['Drama', 'Romance', 'Thriller', 'War']",https://image.tmdb.org/t/p/w500/kmTxh4Mj3uFSAxI8jN5STR1wnry.jpg
Twin Dragons,1992,6.755,2.7979,"['Action', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/oaOZv8aukq6U62NYYtfrQEgsm8.jpg
The Player,1992,7.2,3.4606,"['Mystery', 'Drama', 'Thriller', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/tZ3kDut2dhFVGkWNEn9xoCHCNAx.jpg
My Cousin Vinny,1992,7.5,4.5453,['Comedy'],https://image.tmdb.org/t/p/w500/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg
Ranma ½: Nihao My Concubine,1992,8.0,3.3572,"['Action', 'Comedy', 'Animation', 'Adventure']",https://image.tmdb.org/t/p/w500/u4QbqQCYzcPlrmGpOl79HNVhCUJ.jpg
Innocent Blood,1992,6.13,3.087,"['Comedy', 'Horror', 'Crime', 'Action', 'Romance']",https://image.tmdb.org/t/p/w500/c7RcoSiKAm4K0MNbtgqeQZjp0Pe.jpg
A League of Their Own,1992,7.21,3.0572,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg
Fatal Fury: Legend of the Hungry Wolf,1992,5.7,2.7261,"['Action', 'Animation']",https://image.tmdb.org/t/p/w500/fD2rU6Q1P2hjQ5196acuPwyQFPK.jpg
Freejack,1992,5.442,3.1504,"['Science Fiction', 'Action', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/lSN8lIX90Az0t1qvIXC4MlCvd9a.jpg
Bebe's Kids,1992,5.754,2.77,"['Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/uuUHtdsxLqr79QlCCnJNwPkOTTB.jpg
Police Story 3: Super Cop,1992,6.854,3.3869,"['Action', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/vquualEWaVJdvsu9jRdOfSki2Z2.jpg
Tiny Toon Adventures: How I Spent My Vacation,1992,6.7,2.9546,"['Animation', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/83LA6ypvAIhV9bOqd2QAZZ9aHaP.jpg
Orlando,1992,6.9,2.7539,"['Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/otSCGdKzEeVgbfNl0YslOpRZHgk.jpg
Mr. Saturday Night,1992,5.7,2.6562,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/tDAJzffAZyhpEsRiRCH3J9abTbZ.jpg
Once Upon a Crime,1992,5.736,2.5841,"['Crime', 'Comedy', 'Mystery']",https://image.tmdb.org/t/p/w500/13zU7il6WMJ0QlXTMokJyBYSsYE.jpg
Blackbelt,1992,5.1,2.9175,['Action'],https://image.tmdb.org/t/p/w500/o3A5NLmS7ofdz5CCJPZpglOLNmC.jpg
Gladiator,1992,7.594,3.2313,"['Action', 'Drama']",https://image.tmdb.org/t/p/w500/w0YjBWVfu689txEXZG3xa4Aev3i.jpg
Class Act,1992,6.085,2.7155,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/nSbkFgHYK1OFKh0WGyLw8ItC50E.jpg
Revenge of the Nerds III: The Next Generation,1992,4.5,2.5242,"['Comedy', 'TV Movie']",https://image.tmdb.org/t/p/w500/ql88TgCS7cA6gxts2LOKIqeQ1Ug.jpg
Cool World,1992,5.632,3.2979,"['Animation', 'Comedy', 'Fantasy']",https://image.tmdb.org/t/p/w500/mqzRUHNtFwmgJCmSnvq3JnX0xgZ.jpg
Waxwork II: Lost in Time,1992,5.008,2.4803,"['Horror', 'Fantasy', 'Comedy']",https://image.tmdb.org/t/p/w500/dT2V9pZNVGOpzH17LJKg62wl3Pc.jpg
Sidekicks,1992,5.251,2.6672,"['Action', 'Adventure', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/g22ZVQlFwUNfiYFagzEXDbuds6R.jpg
Final Judgement,1992,3.4,1.7843,['Thriller'],https://image.tmdb.org/t/p/w500/dUr9idlMoJ18t3bVpKHOtHIzHS0.jpg
Article 99,1992,6.102,2.8681,['Drama'],https://image.tmdb.org/t/p/w500/vqgKO2qredWaXjwHg3GBDOzLErx.jpg
Doraemon: Nobita and the Kingdom of Clouds,1992,7.207,2.8958,"['Animation', 'Fantasy', 'Family']",https://image.tmdb.org/t/p/w500/4rLQFXpnE4m87NS31CKwjRspGrd.jpg
The Public Eye,1992,6.2,2.397,"['Crime', 'Drama', 'Thriller', 'Romance']",https://image.tmdb.org/t/p/w500/oiKWmtkGVOHR9Z49qZkkDkCeKyO.jpg
Juice,1992,7.187,2.9546,"['Crime', 'Drama', 'Thriller', 'Action']",https://image.tmdb.org/t/p/w500/hfXFPMhNjLnCugBHMN0nrtKW7Ra.jpg
Christopher Columbus: The Discovery,1992,4.887,2.6169,"['History', 'Adventure']",https://image.tmdb.org/t/p/w500/2VUr81cOU0jsZtzBs2EoVHcDJDW.jpg
Hard Hunted,1992,4.776,2.8827,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/esVXyG6o2tD42XmPKgAhPCfdEUY.jpg
The Freddie Mercury Tribute Concert,1992,8.3,2.5299,"['Music', 'Documentary']",https://image.tmdb.org/t/p/w500/ruDIZj4M7Mw4TU58dVEISHkz54C.jpg
Straight Talk,1992,6.0,2.6958,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/fc9jSEvsnqdQ59Gt6mlIgb9rtto.jpg
The Lawnmower Man,1992,5.6,2.9507,"['Science Fiction', 'Horror']",https://image.tmdb.org/t/p/w500/1VLqWcel87oYVmN383FgSH0mCTY.jpg
In the Deep Woods,1992,5.5,2.3624,"['Crime', 'Thriller', 'Mystery', 'TV Movie']",https://image.tmdb.org/t/p/w500/cMp3Py8PZCXM0C5CITl3wW4AuVa.jpg
"Mind, Body & Soul",1992,2.7,2.4072,"['Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/coO3eYaTeyLxt1N8Zuh4asWS06r.jpg
Wuthering Heights,1992,6.6,2.4959,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/pZBQ6KfITjufDMCp6FFkqjCoIMN.jpg
Animal Instincts,1992,5.1,2.975,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/6YuYMZSUXI8ZgysXIdW6mHZ7qlj.jpg
Indochine,1992,7.0,2.6451,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/sAemRfr6mOSwtQ76e4yUQVImo8B.jpg
Nemesis,1992,5.393,2.5264,"['Science Fiction', 'Thriller', 'Action']",https://image.tmdb.org/t/p/w500/yz5iO4Px6ODqqEP57fFqiOesMyJ.jpg
The Babe,1992,5.6,2.5622,['Drama'],https://image.tmdb.org/t/p/w500/lso2f5jbglHtGke2A8NwRkcfxF6.jpg
Knight Moves,1992,5.805,2.4396,"['Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/9Zvyk7Jp5fcqGBkFvjZiVxV4DeL.jpg
Used People,1992,5.484,2.5825,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/eRMf2zYV46rM9DB5S54PGTPGi55.jpg
Dr. Giggles,1992,5.547,2.3007,"['Horror', 'Comedy']",https://image.tmdb.org/t/p/w500/15TOuWoaJ5C0lLcmRTQz5Lasnd.jpg
Big Girls Don't Cry... They Get Even,1992,6.0,2.3877,['Comedy'],https://image.tmdb.org/t/p/w500/lCupxk8WE2s7tjPMbHfU1ACAiOv.jpg
Brain Donors,1992,6.2,2.2926,['Comedy'],https://image.tmdb.org/t/p/w500/r928uiKrN1mvPrqyHy2djLUBlAe.jpg
Cash on Delivery,1992,3.813,2.5803,"['Drama', 'Comedy', 'Romance', 'Crime']",https://image.tmdb.org/t/p/w500/dVRqxYjfdiEFblniI2SH9v3KgBc.jpg
A River Runs Through It,1992,7.0,3.0585,"['Drama', 'Family']",https://image.tmdb.org/t/p/w500/aVP45oS2cBL4WtZ1kB7r8uarruB.jpg
Medicine Man,1992,6.0,2.7155,"['Adventure', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/lkHqtViTG4Zzh7i9rrtHJGTnEUg.jpg
Consenting Adults,1992,5.4,2.6363,"['Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/16H9mMevZFFZfnCgsE2fVe2HH51.jpg
Love Field,1992,5.9,2.5584,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/u0qV3fFXWM6yGMlaqz3EWNSodB4.jpg
3 Ninjas,1992,5.7,3.1748,"['Family', 'Action', 'Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/fhGyCrKke6KImUQtprqsICYHnkX.jpg
Godzilla vs. Mothra,1992,6.9,2.4265,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/el84Kt8AqMuZryaW9r7t4YrfGZm.jpg
This Is My Life,1992,6.2,2.1733,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/j1OyQTN7EB8c8u6zykIaRhyQFsn.jpg
Mr. Baseball,1992,5.854,2.1282,['Comedy'],https://image.tmdb.org/t/p/w500/w5YDGiPGuhVyQOwG1E4tBiBkf6T.jpg
Double Trouble,1992,4.8,2.2041,"['Action', 'Comedy']",https://image.tmdb.org/t/p/w500/c9Q0zxjCPBS84y2akpowbnNcnOQ.jpg
That Night,1992,6.375,2.5466,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/tky1NpcXYsgtc1KtrePLYbQTBM5.jpg
Bad Lieutenant,1992,7.008,2.5667,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/mVJ2mXykqq3t2v1nuouf1P10g0d.jpg
Bitter Moon,1992,7.119,2.3573,"['Thriller', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg
Hellmaster,1992,4.6,1.4138,['Horror'],https://image.tmdb.org/t/p/w500/8UreyrVc3cnPP1G2LPo7QtzBBl4.jpg
Shin Kamen Rider: Prologue,1992,6.4,2.3246,"['Action', 'Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/204MH13AMvmxR5t7T3I3My7pKfE.jpg
Night and the City,1992,5.692,2.1212,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/tyImRcDzTdwIhRReKla6CFpXnPX.jpg
Buffy the Vampire Slayer,1992,5.602,2.4879,"['Action', 'Comedy', 'Horror']",https://image.tmdb.org/t/p/w500/tcF3S4UdFpuoZEWovMDq5AXazNF.jpg
Carry On Columbus,1992,3.8,2.2477,['Comedy'],https://image.tmdb.org/t/p/w500/i2xYxXo2j8RCqxDQCs0c2xxqw8s.jpg
The Story of Qiu Ju,1992,7.331,2.0237,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/5yYnTVXuLBjFQ91k2FnSWcwNn3x.jpg
Raiders of the Sun,1992,3.5,1.3724,"['Action', 'Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/6Pel1zmqmzxQrVwlatILkieSvVE.jpg
Noises Off...,1992,7.156,2.1352,['Comedy'],https://image.tmdb.org/t/p/w500/rGsYM6k0EUyViNdYngNsYwrVJns.jpg
Maniac Cop 3: Badge of Silence,1992,5.244,1.8778,"['Action', 'Horror']",https://image.tmdb.org/t/p/w500/ppYSPoyuU7ECzaXSxtTjthk11ZV.jpg
A Stranger Among Us,1992,5.5,1.9981,"['Crime', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/t9V1cE3PzlK0syDD2HzrUiUpIRV.jpg
Lupin the Third: From Siberia with Love,1992,6.4,2.3176,"['Action', 'Animation', 'Comedy', 'TV Movie', 'Crime']",https://image.tmdb.org/t/p/w500/gPFL8n35pCkKDqMbrLhBcPitbUC.jpg
