battery,ram(GB),storage(GB),price(USD),brand_Google,brand_Honor,brand_Huawei,brand_LG,brand_Lenovo,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Vivo,brand_Xiaomi,Cluster,brand
4040.0,8.0,128.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
6000.0,4.0,64.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4000.0,8.0,128.0,410.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
3800.0,8.0,128.0,160.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
5000.0,8.0,128.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
4500.0,8.0,128.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4600.0,6.0,128.0,792.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4310.0,8.0,128.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4820.0,8.0,128.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,4.0,32.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
4310.0,8.0,128.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,6.0,64.0,163.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
6000.0,6.0,64.0,189.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,64.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,16.0,128.0,539.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,8.0,128.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4000.0,8.0,128.0,240.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4800.0,8.0,128.0,443.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,2.0,32.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4000.0,8.0,128.0,460.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,8.0,128.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,32.0,146.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
5000.0,2.9999999999999996,32.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
4310.0,8.0,128.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
6000.0,6.0,64.0,666.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,6.0,128.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
7000.0,8.0,128.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4500.0,8.0,256.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Huawei
5000.0,6.0,128.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,LG
5000.0,4.0,128.0,170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,LG
5000.0,4.0,64.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,LG
7000.0,8.0,128.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
6000.0,4.0,32.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,64.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4520.0,6.0,128.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4520.0,6.0,128.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4520.0,12.0,256.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4300.0,8.0,128.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,8.0,64.0,274.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
3800.0,8.0,128.0,2300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Huawei
5020.0,16.0,256.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,64.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5020.0,8.0,64.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,64.0,176.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,64.0,249.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5020.0,8.0,64.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5020.0,8.0,64.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
3000.0,4.0,64.0,215.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
4500.0,8.0,128.0,349.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4310.0,8.0,128.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,32.0,141.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4310.0,8.0,128.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4310.0,8.0,128.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4780.0,8.0,128.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4200.0,8.0,128.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
4300.0,8.0,128.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,12.0,128.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,256.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,364.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,8.0,128.0,449.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4500.0,8.0,128.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4310.0,8.0,128.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4520.0,8.0,128.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5160.0,8.0,128.0,274.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
3800.0,8.0,128.0,390.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4500.0,8.0,128.0,308.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
4500.0,8.0,128.0,304.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
4310.0,8.0,128.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,372.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
6000.0,4.0,64.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4500.0,6.0,128.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,8.0,128.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,8.0,128.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,128.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,64.0,178.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,6.0,64.0,311.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,8.0,256.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4250.0,8.0,64.0,478.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4520.0,8.0,128.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4250.0,8.0,64.0,271.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,561.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,6.0,128.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,6.0,128.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4310.0,8.0,128.0,161.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
5000.0,8.0,128.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,8.0,128.0,405.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
6000.0,4.0,64.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5500.0,18.0,128.0,880.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Lenovo
5500.0,16.0,256.0,800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Lenovo
4500.0,6.0,128.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4230.0,4.0,64.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Oppo
4500.0,12.0,256.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,-1.3877787807814457e-17,0.0,0,Sony
4500.0,8.0,128.0,589.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,-1.3877787807814457e-17,0.0,0,Sony
5000.0,4.0,64.0,517.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,6.0,128.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,-1.3877787807814457e-17,0.0,1,Sony
4310.0,8.0,128.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,32.0,428.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
5000.0,8.0,128.0,170.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,8.0,64.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,4.0,64.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,128.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4500.0,8.0,128.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4520.0,8.0,128.0,359.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4520.0,8.0,128.0,479.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4400.0,8.0,128.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,64.0,110.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4000.0,8.0,128.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
5000.0,8.0,128.0,151.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4000.0,8.0,128.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4310.0,8.0,128.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4000.0,8.0,128.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4000.0,8.0,128.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5065.0,6.0,128.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,8.0,128.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4300.0,8.0,128.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,2.0,32.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,2.9999999999999996,32.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
3800.0,8.0,128.0,270.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,6.0,64.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,4.0,128.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,6.0,64.0,188.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,8.0,128.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4200.0,8.0,128.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,256.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4000.0,4.0,64.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,1,Xiaomi
4500.0,8.0,128.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,64.0,219.97999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4500.0,8.0,128.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4300.0,8.0,128.0,264.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,6.0,64.0,310.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,8.0,64.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4500.0,8.0,128.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,6.0,128.0,212.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
6000.0,4.0,64.0,239.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4000.0,8.0,128.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,6.0,128.0,455.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
4300.0,6.0,128.0,455.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4000.0,8.0,128.0,310.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4000.0,8.0,256.0,480.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,4.0,32.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,4.0,64.0,149.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
6000.0,8.0,64.0,269.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,2.9999999999999996,32.0,221.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,4.0,128.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Lenovo
4000.0,8.0,128.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
