brand,battery,ram(GB),storage(GB),price(USD),price_category,brand_encoded,Cluster
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,0.654055775974495,,7,7
Realme,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.3039462176299943,Sedang,8,3
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.8197934449554886,Murah,3,3
Samsung,-2.2522379814995976,-2.0777944495285223,-1.2331403039923066,-0.38430784640120164,Sedang,9,4
Xiaomi,-0.2808881487170902,0.490360508490618,-0.5988957003193723,-0.2670999871067447,Sedang,12,3
Honor,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.6724085228624902,Sedang,2,3
Honor,0.7806079150888753,-1.3440358900944822,-0.5988957003193723,-0.7092547533857397,Murah,2,7
Huawei,-1.24128934930344,-0.9771566103774622,0.24676377124453994,0.5066708538814967,Mahal,3,0
Honor,-1.721489949596615,-1.7109151698115024,-1.0217254361013284,-0.9303321365252373,Murah,2,8
Xiaomi,1.1091662205526265,0.490360508490618,-0.5988957003193723,-0.3244327218009211,Sedang,12,7
Xiaomi,0.8058816308937793,-0.2433980509434221,-0.5988957003193723,-0.6857468583119065,Sedang,12,7
Xiaomi,0.8058816308937793,0.490360508490618,-0.5988957003193723,-0.45133113972299266,Sedang,12,7
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,0.7093251217593693,,7,7
Huawei,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.8566396754787381,Murah,3,7
Huawei,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.6724085228624902,Sedang,3,3
LG,-0.10397213808276265,0.490360508490618,0.24676377124453994,1.9436738442882306,,4,5
Realme,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.8934859060019876,Murah,8,7
Realme,0.7806079150888753,-0.9771566103774622,0.24676377124453994,-0.7092547533857397,Murah,8,7
Xiaomi,0.14876501996627675,-0.2433980509434221,0.24676377124453994,-0.3039462176299943,Sedang,12,6
Xiaomi,0.4015021780153162,0.490360508490618,0.24676377124453994,-0.3494144660956843,Sedang,12,6
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.7461009839089894,Murah,3,3
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.15659814176751916,Sedang,9,6
Samsung,0.7806079150888753,-0.2433980509434221,-1.0217254361013284,0.5803633149279959,Mahal,9,7
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,1.7594426916719825,,3,5
Huawei,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.348788080176789,Sedang,3,3
Honor,3.6239009431405687,0.490360508490618,-0.5988957003193723,-0.23025375658349512,Sedang,2,2
Honor,-0.10397213808276265,0.490360508490618,-0.5988957003193723,-0.3407924481532439,Sedang,2,6
Samsung,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.35928593178849827,Mahal,9,3
LG,-0.4830778751563218,-1.3440358900944822,-0.5988957003193723,0.06451608760250159,Mahal,4,3
Huawei,-0.4830778751563218,0.490360508490618,-0.5988957003193723,-0.3039462176299943,Sedang,3,3
Xiaomi,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,12,6
Realme,-0.23034071710728235,-0.2433980509434221,0.24676377124453994,0.027669857079252007,Mahal,8,3
Xiaomi,0.8058816308937793,-0.2433980509434221,0.24676377124453994,-0.7829472144322389,Murah,12,7
Xiaomi,0.1740387357711807,0.490360508490618,-0.5988957003193723,-0.5250236007694918,Sedang,12,6
Xiaomi,0.1740387357711807,0.490360508490618,0.24676377124453994,-0.19340752606024553,Sedang,12,6
Realme,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.15656129553699594,Sedang,8,3
Realme,-0.10397213808276265,-0.2433980509434221,-0.5988957003193723,-0.5250236007694918,Sedang,8,6
Samsung,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.7829472144322389,Murah,9,3
Honor,-0.23034071710728235,0.490360508490618,0.24676377124453994,0.06451608760250159,Mahal,2,3
Honor,-0.10397213808276265,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,2,6
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.8934859060019876,Murah,7,3
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.3776386786764935,Sedang,7,3
Huawei,-0.4830778751563218,-0.9771566103774622,0.24676377124453994,-0.3776386786764935,Sedang,3,3
Xiaomi,0.8058816308937793,-0.2433980509434221,-1.0217254361013284,-0.8912014397095462,Murah,12,7
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.45133113972299266,Sedang,3,3
Oppo,-0.19243014339992645,-1.7109151698115024,-1.0217254361013284,0.35928593178849827,Mahal,7,3
Realme,-0.10397213808276265,-0.9771566103774622,0.24676377124453994,-0.5618698312927414,Sedang,8,6
Realme,0.7806079150888753,-1.7109151698115024,-1.0217254361013284,-0.8934859060019876,Murah,8,7
Realme,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.19340752606024553,Sedang,8,3
Xiaomi,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.9753950764551715,Murah,12,7
Realme,0.7806079150888753,-1.3440358900944822,-1.0217254361013284,-0.794037929819737,Murah,8,7
Xiaomi,0.7806079150888753,-0.2433980509434221,-1.0217254361013284,-0.9893229515929598,Murah,12,7
Honor,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.3776386786764935,Sedang,2,7
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.45133113972299266,Sedang,9,6
Xiaomi,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,-0.6355622923392406,Sedang,12,7
Realme,-0.23034071710728235,0.490360508490618,0.24676377124453994,0.5803633149279959,Mahal,8,3
Oppo,-0.19243014339992645,-1.3440358900944822,-1.0217254361013284,-0.2670999871067447,Sedang,7,3
Samsung,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-1.040870828094986,Murah,9,3
OnePlus,-0.3377540092781241,-0.2433980509434221,-0.5988957003193723,-0.08655345754282172,Mahal,6,3
Samsung,-1.7467636654015188,-1.7109151698115024,-1.2331403039923066,-0.8566396754787381,Murah,9,8
Lenovo,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.8934859060019876,Murah,5,7
Lenovo,0.7806079150888753,3.425394746226778,1.9380827143723642,0.6172095454512454,,5,7
Samsung,-1.3676579283279597,0.490360508490618,1.9380827143723642,-0.15656129553699594,Sedang,9,0
Realme,-0.10397213808276265,-0.2433980509434221,-0.5988957003193723,-0.7092547533857397,Murah,8,6
Oppo,-0.4325304435465139,0.490360508490618,0.24676377124453994,-0.19340752606024553,Sedang,7,3
Samsung,-1.7467636654015188,-1.7109151698115024,-1.2331403039923066,-0.7092547533857397,Murah,9,8
LG,-0.10397213808276265,-0.2433980509434221,0.24676377124453994,0.46982462335824704,Mahal,4,6
Realme,2.044293705334072,-0.9771566103774622,-1.0217254361013284,-0.9082686136879154,Murah,8,2
Oppo,-0.4641225883026438,0.490360508490618,0.24676377124453994,0.0460929723408768,Mahal,7,3
Samsung,2.044293705334072,0.490360508490618,0.24676377124453994,-0.8566396754787381,Murah,9,2
Xiaomi,0.43814906593242686,1.9578776273586982,0.24676377124453994,0.9488256201604917,,12,6
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,7,3
Realme,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.598716061815991,Sedang,8,7
Google,-1.5698476547671913,-0.2433980509434221,0.24676377124453994,-0.046022603967247167,Mahal,1,8
Xiaomi,0.8058816308937793,-0.9771566103774622,-0.5988957003193723,-0.7933083744553767,Murah,12,7
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,3.7086082863518857,,7,5
Samsung,-0.10397213808276265,0.490360508490618,0.24676377124453994,1.8699813832417314,,9,5
Samsung,-0.10397213808276265,0.490360508490618,1.9380827143723642,1.6857502306254835,,9,5
Samsung,0.14876501996627675,0.490360508490618,1.9380827143723642,-0.3002615945776693,Sedang,9,6
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,3.343830604171715,,9,5
Samsung,0.14876501996627675,1.9578776273586982,1.9380827143723642,1.8699813832417314,,9,1
Xiaomi,0.14876501996627675,0.490360508490618,0.24676377124453994,1.1330567727767396,,12,6
Realme,2.044293705334072,-0.9771566103774622,-1.0217254361013284,-0.8566396754787381,Murah,8,2
Samsung,0.14876501996627675,-0.2433980509434221,0.24676377124453994,2.2752899189974767,,9,1
LG,-0.10397213808276265,-0.2433980509434221,0.24676377124453994,-0.2670999871067447,Sedang,4,6
Oppo,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,2.4226748410904753,,7,1
LG,-1.7467636654015188,-1.7109151698115024,-1.0217254361013284,0.9119793896372421,,4,8
LG,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.7092547533857397,Murah,4,3
Xiaomi,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.8566396754787381,Murah,12,7
Xiaomi,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.8934859060019876,Murah,12,7
Samsung,3.3079794955792696,0.490360508490618,0.24676377124453994,0.46982462335824704,Mahal,9,2
Realme,0.14876501996627675,0.490360508490618,0.24676377124453994,0.46982462335824704,Mahal,8,6
Realme,-0.10397213808276265,0.490360508490618,0.24676377124453994,-0.046022603967247167,Mahal,8,6
Realme,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.8197934449554886,Murah,8,7
Oppo,-0.4641225883026438,0.490360508490618,0.24676377124453994,-0.046022603967247167,Mahal,7,3
Oppo,-0.4641225883026438,0.490360508490618,-0.5988957003193723,-0.41448490919974307,Sedang,7,3
Samsung,0.7806079150888753,0.490360508490618,0.24676377124453994,0.46982462335824704,Mahal,9,7
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.4881773702462422,Sedang,3,3
Realme,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.6355622923392406,Sedang,8,7
Realme,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.009176373443997582,Mahal,8,6
Huawei,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,-0.3407924481532439,Sedang,3,7
Xiaomi,0.9827976415281068,0.490360508490618,-0.5988957003193723,-0.3039462176299943,Sedang,12,7
Huawei,-0.10397213808276265,0.490360508490618,0.24676377124453994,-0.23025375658349512,Sedang,3,6
Xiaomi,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,-0.7977299221181666,Murah,12,7
Xiaomi,0.7806079150888753,-1.7109151698115024,-1.0217254361013284,-0.9829117074819144,Murah,12,7
Honor,-0.4830778751563218,-0.9771566103774622,0.24676377124453994,-0.5250236007694918,Sedang,2,3
LG,-1.7467636654015188,-1.3440358900944822,-1.0217254361013284,0.06451608760250159,Mahal,4,8
LG,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.7461009839089894,Murah,4,3
Xiaomi,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.8419453987460661,Murah,12,7
LG,-1.7467636654015188,-1.3440358900944822,-1.0217254361013284,-0.7829472144322389,Murah,4,8
Realme,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.598716061815991,Sedang,8,7
Sony,-0.4830778751563218,0.490360508490618,0.24676377124453994,1.1330567727767396,,10,3
LG,-0.4830778751563218,-0.9771566103774622,0.24676377124453994,1.8699813832417314,,4,5
LG,-0.4830778751563218,-1.3440358900944822,-0.5988957003193723,-0.7461009839089894,Murah,4,3
Oppo,-0.10397213808276265,0.490360508490618,0.24676377124453994,0.17505477917225035,Mahal,7,6
Realme,2.044293705334072,-0.9771566103774622,-0.5988957003193723,-0.7829472144322389,Murah,8,2
Realme,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,-0.6724085228624902,Sedang,8,7
Realme,0.14876501996627675,0.490360508490618,-0.5988957003193723,-0.6355622923392406,Sedang,8,6
Xiaomi,2.044293705334072,0.490360508490618,-0.5988957003193723,-0.5549427399543705,Sedang,12,2
LG,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.19340752606024553,Sedang,4,3
LG,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.45133113972299266,Sedang,4,3
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,0.17505477917225035,Mahal,9,6
LG,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.3776386786764935,Sedang,4,3
Huawei,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.5250236007694918,Sedang,3,7
Oppo,-0.4641225883026438,0.490360508490618,0.24676377124453994,-0.6395416852357516,Sedang,7,3
Oppo,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.5618698312927414,Sedang,7,7
LG,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.009176373443997582,Mahal,4,3
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.7092547533857397,Murah,7,3
Google,-0.38198301193670603,0.490360508490618,0.24676377124453994,-0.3850079247811434,Sedang,1,3
Xiaomi,0.7806079150888753,0.490360508490618,0.24676377124453994,0.09881992821964697,Mahal,12,7
Google,-0.6284017410345194,-0.2433980509434221,0.24676377124453994,0.13820854864900076,Mahal,1,3
Xiaomi,0.7806079150888753,0.490360508490618,0.24676377124453994,0.3224028550347255,Mahal,12,7
Xiaomi,0.5531444728447398,-0.2433980509434221,-0.5988957003193723,-0.0718518115640451,Mahal,12,7
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.5250236007694918,Sedang,7,3
Oppo,-0.4641225883026438,-0.2433980509434221,0.24676377124453994,-0.2670999871067447,Sedang,7,3
Xiaomi,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.9671783670484868,Murah,12,7
Realme,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.3407924481532439,Sedang,8,7
Samsung,2.044293705334072,-0.2433980509434221,-0.5988957003193723,-0.046022603967247167,Mahal,9,2
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.10136231812575118,Mahal,7,3
Oppo,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.08286883449049676,Mahal,7,7
Apple,-1.9805455365968803,-0.2433980509434221,0.24676377124453994,0.8304018352587675,,0,8
Apple,-1.9805455365968803,-0.9771566103774622,-0.5988957003193723,0.9746179815267664,,0,8
Apple,-0.8786115275030685,-0.2433980509434221,0.24676377124453994,3.523161208128371,,0,5
Realme,0.7806079150888753,-0.9771566103774622,0.24676377124453994,-0.7829472144322389,Murah,8,7
Realme,0.7806079150888753,-0.2433980509434221,0.24676377124453994,-0.6724085228624902,Sedang,8,7
Realme,-0.10397213808276265,0.490360508490618,0.24676377124453994,-0.11971506501374635,Mahal,8,6
Apple,-2.7235927812610563,-0.9771566103774622,-0.5988957003193723,1.9371889077161386,,0,4
OnePlus,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.2707846101590696,Sedang,6,6
Samsung,2.044293705334072,-0.2433980509434221,0.24676377124453994,-0.5250236007694918,Sedang,9,2
OnePlus,0.14876501996627675,1.9578776273586982,1.9380827143723642,1.09621054225349,,6,6
Oppo,-0.19243014339992645,-1.3440358900944822,-1.0217254361013284,-0.7829472144322389,Murah,7,3
Lenovo,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.9303321365252373,Murah,5,7
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.6724085228624902,Sedang,3,3
Huawei,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.41448490919974307,Sedang,3,7
Huawei,0.022396440941757054,0.490360508490618,1.9380827143723642,1.648904000102234,,3,6
Huawei,0.022396440941757054,0.490360508490618,0.24676377124453994,1.0593643117302405,,3,6
Huawei,0.022396440941757054,0.490360508490618,1.9380827143723642,3.896524062020459,,3,5
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,1.2435954643464884,,3,3
OnePlus,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.8079289587270021,Murah,6,7
OnePlus,-0.10397213808276265,-0.2433980509434221,0.24676377124453994,-0.4265704728113689,Sedang,6,6
Xiaomi,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.046022603967247167,Mahal,12,7
Honor,0.7806079150888753,-0.9771566103774622,0.24676377124453994,-0.41448490919974307,Sedang,2,7
Oppo,-0.4325304435465139,0.490360508490618,0.24676377124453994,-0.3039462176299943,Sedang,7,3
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,0.023985234026927045,Mahal,7,7
Samsung,2.044293705334072,-0.9771566103774622,-0.5988957003193723,-0.5618698312927414,Sedang,9,2
LG,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.7829472144322389,Murah,4,3
LG,-0.4830778751563218,-0.9771566103774622,0.24676377124453994,-0.7461009839089894,Murah,4,3
Huawei,-0.7358150332053612,0.490360508490618,0.24676377124453994,3.896524062020459,,3,5
Realme,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.24160239558465593,Sedang,8,7
Samsung,0.7806079150888753,-0.9771566103774622,-1.2331403039923066,-0.41448490919974307,Sedang,9,7
Xiaomi,2.044293705334072,-0.2433980509434221,-0.5988957003193723,-0.525060447000015,Sedang,12,2
Samsung,0.7806079150888753,-0.2433980509434221,-1.0217254361013284,-0.9671783670484868,Murah,9,7
Xiaomi,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.6355622923392406,Sedang,12,7
Xiaomi,0.5531444728447398,0.490360508490618,0.24676377124453994,0.10136231812575118,Mahal,12,7
Xiaomi,2.044293705334072,0.490360508490618,0.24676377124453994,-0.7829472144322389,Murah,12,2
Lenovo,2.044293705334072,-0.9771566103774622,-0.5988957003193723,-0.7829472144322389,Murah,5,2
Lenovo,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.8934859060019876,Murah,5,7
Oppo,-0.0407878485705028,0.490360508490618,0.24676377124453994,0.6872173834454196,,7,6
Oppo,-0.10397213808276265,0.490360508490618,0.24676377124453994,-0.23025375658349512,Sedang,7,6
Xiaomi,2.044293705334072,-0.2433980509434221,-0.5988957003193723,-0.8197934449554886,Murah,12,2
Oppo,-0.19243014339992645,-0.9771566103774622,-0.5988957003193723,-0.16024591858932088,Sedang,7,3
Oppo,-0.4325304435465139,0.490360508490618,0.24676377124453994,-0.6392469153915655,Sedang,7,3
Realme,2.044293705334072,-0.9771566103774622,-0.5988957003193723,-0.5618698312927414,Sedang,8,2
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.24874724021874953,Mahal,3,3
Huawei,-0.7358150332053612,0.490360508490618,0.24676377124453994,-0.6724085228624902,Sedang,3,3
Huawei,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.046022603967247167,Mahal,3,7
Oppo,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,7,6
Xiaomi,0.2751335989907965,-0.2433980509434221,0.24676377124453994,1.6578576341193834,,12,1
Oppo,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.3776386786764935,Sedang,7,6
Xiaomi,0.5531444728447398,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,12,7
Samsung,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.45133113972299266,Sedang,9,7
Realme,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.5618698312927414,Sedang,8,6
Xiaomi,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,-0.6577437231142369,Sedang,12,7
Xiaomi,2.044293705334072,-0.2433980509434221,-0.5988957003193723,-0.5619066775232646,Sedang,12,2
Samsung,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.8934859060019876,Murah,9,7
Samsung,0.7806079150888753,3.425394746226778,0.24676377124453994,0.725795386803262,,9,7
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,0.24874724021874953,Mahal,7,7
Samsung,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.3759805983029473,Sedang,9,3
Samsung,0.5278707570398359,0.490360508490618,0.24676377124453994,0.37361911546204235,Mahal,9,7
Realme,0.7806079150888753,-1.7109151698115024,-1.0217254361013284,-0.9303321365252373,Murah,8,7
Honor,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.43297839283499745,Mahal,2,3
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,0.5803633149279959,Mahal,7,7
Samsung,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.7203823150037612,Murah,9,7
Samsung,0.7806079150888753,-1.3440358900944822,-1.0217254361013284,-0.6392469153915655,Sedang,9,7
Realme,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.41448490919974307,Sedang,8,6
Samsung,2.044293705334072,-0.2433980509434221,-0.5988957003193723,1.1953269023610313,,9,2
Samsung,3.3079794955792696,0.490360508490618,0.24676377124453994,-0.7829472144322389,Murah,9,2
Huawei,0.14876501996627675,0.490360508490618,1.9380827143723642,0.9488256201604917,,3,6
LG,0.7806079150888753,-0.2433980509434221,0.24676377124453994,-0.598716061815991,Sedang,4,7
LG,0.7806079150888753,-0.9771566103774622,0.24676377124453994,-0.6355622923392406,Sedang,4,7
LG,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.6724085228624902,Sedang,4,7
Samsung,3.3079794955792696,0.490360508490618,0.24676377124453994,-0.2670999871067447,Sedang,9,2
Realme,2.044293705334072,-0.9771566103774622,-1.0217254361013284,0.3408628165268735,Mahal,8,2
Realme,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.5250236007694918,Sedang,8,7
Xiaomi,0.1740387357711807,-0.2433980509434221,0.24676377124453994,-0.23025375658349512,Sedang,12,6
Xiaomi,0.1740387357711807,-0.2433980509434221,0.24676377124453994,0.06451608760250159,Mahal,12,6
Xiaomi,0.1740387357711807,1.9578776273586982,1.9380827143723642,0.46982462335824704,Mahal,12,6
Oppo,-0.10397213808276265,0.490360508490618,0.24676377124453994,-0.11971506501374635,Mahal,7,6
Samsung,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.2507402607544219,Sedang,9,7
Huawei,-0.7358150332053612,0.490360508490618,0.24676377124453994,7.212684809112922,,3,5
Xiaomi,0.8058816308937793,3.425394746226778,1.9380827143723642,3.5280617567879626,,12,1
Xiaomi,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.602400684868316,Sedang,12,7
Xiaomi,0.8058816308937793,0.490360508490618,-0.5988957003193723,-0.5287082238218168,Sedang,12,7
Xiaomi,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.6119807048043608,Sedang,12,7
Xiaomi,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,-0.3408292943837671,Sedang,12,7
Samsung,-1.7467636654015188,-0.9771566103774622,-0.5988957003193723,-0.466143324393339,Sedang,9,8
Realme,0.14876501996627675,0.490360508490618,0.24676377124453994,0.027633010848728788,Mahal,8,6
Oppo,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.3039462176299943,Sedang,7,6
Realme,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.7422689759345714,Murah,8,7
Oppo,-0.09133528018031069,0.490360508490618,0.24676377124453994,0.10136231812575118,Mahal,7,6
Oppo,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.5250236007694918,Sedang,7,6
Xiaomi,0.502597041234932,0.490360508490618,0.24676377124453994,0.3224397012652487,Mahal,12,7
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,0.5803633149279959,Mahal,3,3
Oppo,-0.10397213808276265,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,7,6
Oppo,0.14876501996627675,1.9578776273586982,0.24676377124453994,-0.2486768718451199,Sedang,7,6
Oppo,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.15656129553699594,Sedang,7,6
Oppo,0.14876501996627675,0.490360508490618,1.9380827143723642,-0.3407924481532439,Sedang,7,6
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,0.08249704809784737,Mahal,9,6
Samsung,0.7806079150888753,0.490360508490618,0.24676377124453994,0.3957637000065153,Mahal,9,7
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,0.023985234026927045,Mahal,9,6
Oppo,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.7829472144322389,Murah,7,6
Xiaomi,0.1740387357711807,0.490360508490618,0.24676377124453994,0.13820854864900076,Mahal,12,6
Xiaomi,0.9827976415281068,0.490360508490618,0.24676377124453994,-0.2520298788227357,Sedang,12,7
Honor,-0.7358150332053612,0.490360508490618,0.24676377124453994,0.17505477917225035,Mahal,2,3
OnePlus,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.12708431111839627,Mahal,6,6
OnePlus,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.14108587871723116,Mahal,6,6
OnePlus,0.14876501996627675,0.490360508490618,0.24676377124453994,0.110205413451331,Mahal,6,6
Realme,2.044293705334072,-0.9771566103774622,-0.5988957003193723,-0.7461009839089894,Murah,8,2
Xiaomi,0.14876501996627675,-0.2433980509434221,0.24676377124453994,2.164751227427728,,12,1
Xiaomi,0.14876501996627675,0.490360508490618,0.24676377124453994,0.5803633149279959,Mahal,12,6
Vivo,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.08286883449049676,Mahal,11,6
Realme,0.14876501996627675,0.490360508490618,0.24676377124453994,0.7645944675442438,,8,6
Realme,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.6027691471735485,Sedang,8,7
Oppo,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,-0.11278797367537544,Mahal,7,7
Xiaomi,0.7806079150888753,0.490360508490618,1.9380827143723642,4.264986367252955,,12,1
Xiaomi,-0.1671564275950225,0.490360508490618,-0.5988957003193723,0.49978060877364894,Mahal,12,6
Xiaomi,0.1740387357711807,0.490360508490618,0.24676377124453994,0.6724788912361198,,12,6
Xiaomi,-0.1671564275950225,0.490360508490618,-0.5988957003193723,-0.26046766561255974,Sedang,12,3
Xiaomi,0.7806079150888753,0.490360508490618,0.24676377124453994,0.8060464768828995,,12,7
Realme,0.14876501996627675,-0.2433980509434221,0.24676377124453994,-0.3039462176299943,Sedang,8,6
Realme,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.4881773702462422,Sedang,8,7
Oppo,0.7806079150888753,-0.2433980509434221,0.24676377124453994,-0.32236933289161906,Sedang,7,7
Realme,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.11971506501374635,Mahal,8,6
Oppo,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.6654814315241192,Sedang,7,6
Samsung,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.8934859060019876,Murah,9,7
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,0.9488256201604917,,7,7
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,0.2339719017789265,Mahal,7,7
Samsung,2.044293705334072,-0.9771566103774622,-0.5988957003193723,-0.7829472144322389,Murah,9,2
Lenovo,1.412450810211474,4.159153305660818,0.24676377124453994,1.9805200748114802,,5,1
Lenovo,1.412450810211474,3.425394746226778,1.9380827143723642,1.6857502306254835,,5,1
Samsung,0.14876501996627675,-0.2433980509434221,0.24676377124453994,0.654055775974495,,9,6
Oppo,-0.19243014339992645,-0.9771566103774622,-0.5988957003193723,-0.45133113972299266,Sedang,7,3
Sony,0.14876501996627675,1.9578776273586982,1.9380827143723642,0.561940199666371,Mahal,10,6
Sony,0.14876501996627675,0.490360508490618,0.24676377124453994,0.9119425434067189,,10,6
Oppo,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,0.644033601272171,,7,7
Sony,0.14876501996627675,-0.2433980509434221,0.24676377124453994,1.4867805857999357,,10,6
Oppo,-0.09133528018031069,0.490360508490618,0.24676377124453994,-0.15656129553699594,Sedang,7,6
